Id,X,Y,Z,dX,dY,dZ,Geological Model B
4951,896485,27938280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4952,897485,27938280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4953,898485,27938280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4954,899485,27938280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4955,900485,27938280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4956,901485,27938280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4957,902485,27938280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4960,873485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4961,874485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4962,875485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4963,876485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4964,877485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4965,878485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4966,879485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4967,880485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4968,881485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4969,882485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4970,883485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4971,884485,27939280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4972,885485,27939280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4973,886485,27939280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4974,887485,27939280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4975,888485,27939280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
4976,889485,27939280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4977,890485,27939280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4978,891485,27939280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4979,892485,27939280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4980,893485,27939280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4981,894485,27939280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4982,895485,27939280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
4983,896485,27939280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4984,897485,27939280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4985,898485,27939280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
4986,899485,27939280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4987,900485,27939280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4988,901485,27939280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4989,902485,27939280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
4992,873485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4993,874485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4994,875485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4995,876485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4996,877485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4997,878485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4998,879485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
4999,880485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5000,881485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5001,882485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5002,883485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5003,884485,27940280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5004,885485,27940280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5005,886485,27940280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5006,887485,27940280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5007,888485,27940280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5008,889485,27940280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5009,890485,27940280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5010,891485,27940280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5011,892485,27940280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5012,893485,27940280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5013,894485,27940280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5014,895485,27940280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5015,896485,27940280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5016,897485,27940280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5017,898485,27940280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5018,899485,27940280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5019,900485,27940280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5020,901485,27940280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5021,902485,27940280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5024,873485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5025,874485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5026,875485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5027,876485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5028,877485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5029,878485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5030,879485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5031,880485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5032,881485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5033,882485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5034,883485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5035,884485,27941280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5036,885485,27941280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5037,886485,27941280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5038,887485,27941280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5039,888485,27941280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5040,889485,27941280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5041,890485,27941280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5042,891485,27941280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5043,892485,27941280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5044,893485,27941280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5045,894485,27941280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5046,895485,27941280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5047,896485,27941280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5048,897485,27941280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5049,898485,27941280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5050,899485,27941280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5051,900485,27941280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5052,901485,27941280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5053,902485,27941280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5056,873485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5057,874485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5058,875485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5059,876485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5060,877485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5061,878485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5062,879485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5063,880485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5064,881485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5065,882485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5066,883485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5067,884485,27942280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5068,885485,27942280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5069,886485,27942280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5070,887485,27942280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5071,888485,27942280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5072,889485,27942280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5073,890485,27942280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5074,891485,27942280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5075,892485,27942280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5076,893485,27942280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5077,894485,27942280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5078,895485,27942280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5079,896485,27942280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5080,897485,27942280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5081,898485,27942280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5082,899485,27942280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5083,900485,27942280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5084,901485,27942280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5085,902485,27942280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5088,873485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5089,874485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5090,875485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5091,876485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5092,877485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5093,878485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5094,879485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5095,880485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5096,881485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5097,882485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5098,883485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5099,884485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5100,885485,27943280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5101,886485,27943280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5102,887485,27943280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5103,888485,27943280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5104,889485,27943280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5105,890485,27943280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5106,891485,27943280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5107,892485,27943280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5108,893485,27943280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5109,894485,27943280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5110,895485,27943280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5111,896485,27943280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5112,897485,27943280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5113,898485,27943280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5114,899485,27943280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5115,900485,27943280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5116,901485,27943280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5117,902485,27943280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5120,873485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5121,874485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5122,875485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5123,876485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5124,877485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5125,878485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5126,879485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5127,880485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5128,881485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5129,882485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5130,883485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5131,884485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5132,885485,27944280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5133,886485,27944280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5134,887485,27944280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5135,888485,27944280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5136,889485,27944280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5137,890485,27944280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5138,891485,27944280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5139,892485,27944280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5140,893485,27944280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5141,894485,27944280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5142,895485,27944280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5143,896485,27944280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5144,897485,27944280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5145,898485,27944280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5146,899485,27944280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5147,900485,27944280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5148,901485,27944280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5149,902485,27944280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5152,873485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5153,874485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5154,875485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5155,876485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5156,877485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5157,878485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5158,879485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5159,880485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5160,881485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5161,882485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5162,883485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5163,884485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5164,885485,27945280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5165,886485,27945280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5166,887485,27945280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5167,888485,27945280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5168,889485,27945280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5169,890485,27945280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5170,891485,27945280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5171,892485,27945280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5172,893485,27945280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5173,894485,27945280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5174,895485,27945280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5175,896485,27945280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5176,897485,27945280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5177,898485,27945280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5178,899485,27945280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5179,900485,27945280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5180,901485,27945280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5181,902485,27945280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5184,873485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5185,874485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5186,875485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5187,876485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5188,877485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5189,878485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5190,879485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5191,880485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5192,881485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5193,882485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5194,883485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5195,884485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5196,885485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5197,886485,27946280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5198,887485,27946280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5199,888485,27946280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5200,889485,27946280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5201,890485,27946280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5202,891485,27946280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5203,892485,27946280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5204,893485,27946280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5205,894485,27946280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5206,895485,27946280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5207,896485,27946280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5208,897485,27946280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5209,898485,27946280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5210,899485,27946280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5211,900485,27946280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5212,901485,27946280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5213,902485,27946280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5216,873485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5217,874485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5218,875485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5219,876485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5220,877485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5221,878485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5222,879485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5223,880485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5224,881485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5225,882485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5226,883485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5227,884485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5228,885485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5229,886485,27947280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5230,887485,27947280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5231,888485,27947280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5232,889485,27947280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5233,890485,27947280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5234,891485,27947280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5235,892485,27947280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5236,893485,27947280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5237,894485,27947280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5238,895485,27947280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5239,896485,27947280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5240,897485,27947280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5241,898485,27947280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5242,899485,27947280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5243,900485,27947280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5244,901485,27947280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5245,902485,27947280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5248,873485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5249,874485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5250,875485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5251,876485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5252,877485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5253,878485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5254,879485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5255,880485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5256,881485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5257,882485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5258,883485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5259,884485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5260,885485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5261,886485,27948280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5262,887485,27948280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5263,888485,27948280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5264,889485,27948280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5265,890485,27948280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5266,891485,27948280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5267,892485,27948280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5268,893485,27948280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5269,894485,27948280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5270,895485,27948280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5271,896485,27948280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5272,897485,27948280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5273,898485,27948280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5274,899485,27948280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5275,900485,27948280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5276,901485,27948280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5277,902485,27948280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5280,873485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5281,874485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5282,875485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5283,876485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5284,877485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5285,878485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5286,879485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5287,880485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5288,881485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5289,882485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5290,883485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5291,884485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5292,885485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5293,886485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5294,887485,27949280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5295,888485,27949280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5296,889485,27949280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5297,890485,27949280.2,5097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
5298,891485,27949280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5299,892485,27949280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5300,893485,27949280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5301,894485,27949280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5302,895485,27949280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5303,896485,27949280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5304,897485,27949280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5305,898485,27949280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5306,899485,27949280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5307,900485,27949280.2,5097.700000000001,1000,1000,1000,pC  meta quartzite basement
5308,901485,27949280.2,5097.700000000001,1000,1000,1000,CpCs quartzite
5309,902485,27949280.2,5097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
5312,873485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5313,874485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5314,875485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5315,876485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5316,877485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5317,878485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5318,879485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5319,880485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5320,881485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5321,882485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5322,883485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5323,884485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
5324,885485,27950280.2,5097.700000000001,1000,1000,1000,Qta basin-fill
